##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Latitude 39.0N. Longitude 193.0E. Altitude -3900.0 m AMR.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-13T18:37:12.899519
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+000 ||    8.20283e+02    8.21226e+02    8.22125e+02    8.23350e+02    8.26702e+02    8.30375e+02    8.36137e+02    8.41997e+02    8.48494e+02    8.53479e+02    8.48628e+02    8.43792e+02    8.39058e+02    8.34262e+02    8.29040e+02    8.23931e+02    8.19539e+02    8.15868e+02    8.16874e+02    8.18286e+02    8.22349e+02    8.25427e+02    8.22095e+02    8.19334e+02    8.20283e+02
+015 ||    8.30637e+02    8.31450e+02    8.32677e+02    8.34111e+02    8.36886e+02    8.40105e+02    8.46211e+02    8.52073e+02    8.56340e+02    8.59523e+02    8.55634e+02    8.51716e+02    8.47609e+02    8.43488e+02    8.39261e+02    8.35079e+02    8.31183e+02    8.27873e+02    8.28369e+02    8.29243e+02    8.32590e+02    8.35110e+02    8.32257e+02    8.29887e+02    8.30637e+02
+030 ||    8.41381e+02    8.41710e+02    8.42969e+02    8.44466e+02    8.47511e+02    8.50933e+02    8.56810e+02    8.62415e+02    8.66249e+02    8.69150e+02    8.65964e+02    8.62671e+02    8.58680e+02    8.54696e+02    8.50741e+02    8.46818e+02    8.43104e+02    8.39886e+02    8.39900e+02    8.40321e+02    8.43392e+02    8.45741e+02    8.43395e+02    8.41374e+02    8.41464e+02
+045 ||    8.49926e+02    8.49598e+02    8.50885e+02    8.52443e+02    8.55751e+02    8.59368e+02    8.64995e+02    8.70324e+02    8.73712e+02    8.76319e+02    8.73852e+02    8.71199e+02    8.67337e+02    8.63502e+02    8.59832e+02    8.56183e+02    8.52662e+02    8.49548e+02    8.49076e+02    8.49038e+02    8.51823e+02    8.53992e+02    8.52165e+02    8.50505e+02    8.49926e+02
+060 ||    8.45672e+02    8.46345e+02    8.47857e+02    8.49653e+02    8.53285e+02    8.57143e+02    8.62473e+02    8.67527e+02    8.70786e+02    8.73200e+02    8.70131e+02    8.66943e+02    8.62978e+02    8.59048e+02    8.55345e+02    8.51657e+02    8.48068e+02    8.44805e+02    8.43651e+02    8.42973e+02    8.45389e+02    8.47356e+02    8.46414e+02    8.45634e+02    8.45907e+02
+075 ||    8.24395e+02    8.25602e+02    8.27310e+02    8.29308e+02    8.33193e+02    8.37215e+02    8.42133e+02    8.46808e+02    8.49866e+02    8.52034e+02    8.48420e+02    8.44756e+02    8.40768e+02    8.36824e+02    8.33162e+02    8.29510e+02    8.25928e+02    8.22580e+02    8.20761e+02    8.19449e+02    8.21442e+02    8.23165e+02    8.23137e+02    8.23265e+02    8.24395e+02
+090 ||    7.92216e+02    7.93931e+02    7.95781e+02    7.97899e+02    8.01763e+02    8.05770e+02    8.10714e+02    8.15412e+02    8.18488e+02    8.20610e+02    8.16539e+02    8.12433e+02    8.08091e+02    8.03831e+02    8.00096e+02    7.96396e+02    7.92920e+02    7.89657e+02    7.87771e+02    7.86415e+02    7.88504e+02    7.90349e+02    7.90621e+02    7.91046e+02    7.92459e+02
+105 ||    7.54932e+02    7.56657e+02    7.58635e+02    7.60858e+02    7.64673e+02    7.68637e+02    7.73571e+02    7.78259e+02    7.81329e+02    7.83390e+02    7.78894e+02    7.74376e+02    7.69713e+02    7.65169e+02    7.61388e+02    7.57666e+02    7.54323e+02    7.51166e+02    7.49228e+02    7.47836e+02    7.50006e+02    7.51961e+02    7.52529e+02    7.53247e+02    7.54932e+02
+120 ||    7.24749e+02    7.25926e+02    7.27253e+02    7.28857e+02    7.32264e+02    7.35863e+02    7.40712e+02    7.45240e+02    7.47652e+02    7.49198e+02    7.45129e+02    7.41046e+02    7.36883e+02    7.32801e+02    7.29240e+02    7.25760e+02    7.22802e+02    7.20108e+02    7.19134e+02    7.18627e+02    7.21158e+02    7.23376e+02    7.23574e+02    7.23879e+02    7.24881e+02
+135 ||    7.05018e+02    7.05403e+02    7.06100e+02    7.07113e+02    7.10161e+02    7.13448e+02    7.18281e+02    7.22709e+02    7.24500e+02    7.25557e+02    7.21855e+02    7.18150e+02    7.14425e+02    7.10746e+02    7.07355e+02    7.04067e+02    7.01451e+02    6.99180e+02    6.99151e+02    6.99515e+02    7.02439e+02    7.04950e+02    7.04782e+02    7.04682e+02    7.05018e+02
